accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.8375546932220459,0.9207707643508911,0.39629891514778137,0.9206249713897705,0.9717631936073303,0.24704913794994354,0.0010000000474974513
0.9274546504020691,0.9743844866752625,0.2166522592306137,0.9368749856948853,0.9796820282936096,0.18818798661231995,0.0010000000474974513
0.9393370747566223,0.980046272277832,0.1808546632528305,0.9399999976158142,0.9827851057052612,0.16751867532730103,0.0010000000474974513
0.9432457685470581,0.981953501701355,0.1675335317850113,0.9462500214576721,0.9846085906028748,0.1553504914045334,0.0010000000474974513
0.9463727474212646,0.9843114614486694,0.15620513260364532,0.9512500166893005,0.986214816570282,0.14619022607803345,0.0010000000474974513
0.9501250982284546,0.9857335090637207,0.14712783694267273,0.9543750286102295,0.9868812561035156,0.14121614396572113,0.0010000000474974513
0.9521576166152954,0.9869793653488159,0.14091768860816956,0.9581249952316284,0.9879984259605408,0.13283462822437286,0.0010000000474974513
0.956222653388977,0.9880010485649109,0.1326185166835785,0.9599999785423279,0.9889890551567078,0.12669523060321808,0.0010000000474974513
0.956222653388977,0.9880335927009583,0.13098052144050598,0.9618750214576721,0.9898320436477661,0.12135552614927292,0.0010000000474974513
0.9565353393554688,0.9891212582588196,0.1252124160528183,0.9631249904632568,0.9900211095809937,0.11836396157741547,0.0010000000474974513
0.9635709524154663,0.990158200263977,0.11686158925294876,0.9631249904632568,0.9905312657356262,0.11465800553560257,0.0010000000474974513
0.9654471278190613,0.9907143115997314,0.11357440054416656,0.965624988079071,0.9908414483070374,0.11132099479436874,0.0010000000474974513
0.964665412902832,0.9907357692718506,0.11078035086393356,0.9662500023841858,0.9909258484840393,0.1109519675374031,0.0010000000474974513
0.9670106172561646,0.9911178946495056,0.10800863057374954,0.9681249856948853,0.9915539026260376,0.10602855682373047,0.0010000000474974513
0.9687304496765137,0.9917214512825012,0.10310258716344833,0.9700000286102295,0.9913296103477478,0.10430669784545898,0.0010000000474974513
0.9679487347602844,0.9921829700469971,0.09924761205911636,0.9706249833106995,0.9916850924491882,0.10190187394618988,0.0010000000474974513
0.9699812531471252,0.9919750690460205,0.09996172785758972,0.9706249833106995,0.9916344285011292,0.10057216882705688,0.0010000000474974513
0.9701375961303711,0.9922696352005005,0.09836597740650177,0.9700000286102295,0.9916398525238037,0.10082139074802399,0.0010000000474974513
0.9688867926597595,0.9921919703483582,0.10024528205394745,0.971875011920929,0.9920328855514526,0.09692048281431198,0.0010000000474974513
0.9715447425842285,0.9922487139701843,0.09587900340557098,0.9725000262260437,0.9921875,0.09609194844961166,0.0010000000474974513
0.9706066250801086,0.9935030937194824,0.09138759970664978,0.9731249809265137,0.9924265146255493,0.09468504786491394,0.0010000000474974513
0.9724828004837036,0.9927541017532349,0.09190846979618073,0.9737499952316284,0.9925804734230042,0.09328188747167587,0.0010000000474974513
0.9743589758872986,0.9934331774711609,0.08879786729812622,0.9743750095367432,0.992256224155426,0.0926213189959526,0.0010000000474974513
0.9752970337867737,0.9938525557518005,0.08407086133956909,0.9750000238418579,0.9922046661376953,0.09342891722917557,0.0010000000474974513
0.9762351512908936,0.9934795498847961,0.08597896993160248,0.9743750095367432,0.9924944043159485,0.09015809744596481,0.0010000000474974513
0.9748280048370361,0.9939613342285156,0.0829262062907219,0.9737499952316284,0.9922077655792236,0.08927095681428909,0.0010000000474974513
0.9751406908035278,0.9938763380050659,0.08585338294506073,0.9756249785423279,0.9923141002655029,0.08924651890993118,0.0010000000474974513
0.9740462899208069,0.9933532476425171,0.08581257611513138,0.9762499928474426,0.9923070669174194,0.0887540653347969,0.0010000000474974513
0.9745153188705444,0.9934373497962952,0.08529190719127655,0.9750000238418579,0.9920148253440857,0.08813245594501495,0.0010000000474974513
0.9748280048370361,0.9934510588645935,0.0848630964756012,0.9750000238418579,0.9920812249183655,0.08702655136585236,0.0010000000474974513
0.9781113266944885,0.993923544883728,0.08183253556489944,0.9737499952316284,0.9923117756843567,0.08577972650527954,0.0010000000474974513
0.9767041802406311,0.993890643119812,0.0807880163192749,0.9768750071525574,0.9922077655792236,0.08666938543319702,0.0010000000474974513
0.9756097793579102,0.994560182094574,0.07849811762571335,0.9750000238418579,0.9922812581062317,0.08535605669021606,0.0010000000474974513
0.9760788083076477,0.9943487644195557,0.07888127118349075,0.9750000238418579,0.9926257729530334,0.08773191273212433,0.0010000000474974513
0.9767041802406311,0.994500994682312,0.07868289202451706,0.9768750071525574,0.9923765063285828,0.08565780520439148,0.0010000000474974513
0.9793621301651001,0.9942893385887146,0.07690826058387756,0.9768750071525574,0.992355465888977,0.08599153161048889,0.0010000000474974513
0.977642297744751,0.9949672818183899,0.0751299262046814,0.9756249785423279,0.9923820495605469,0.08574159443378448,0.0010000000474974513
0.9784240126609802,0.9947497248649597,0.07361693680286407,0.9775000214576721,0.9925820827484131,0.08347348123788834,0.0010000000474974513
0.9785803556442261,0.9944567680358887,0.07696281373500824,0.9775000214576721,0.9925149083137512,0.0840776264667511,0.0010000000474974513
0.9788930416107178,0.9947150349617004,0.0736389085650444,0.9768750071525574,0.9920897483825684,0.08539622277021408,0.0010000000474974513
0.9788930416107178,0.9943844676017761,0.07579080015420914,0.9775000214576721,0.9927155375480652,0.08342219144105911,0.0010000000474974513
0.9798311591148376,0.9949439764022827,0.07383257895708084,0.9775000214576721,0.9920328259468079,0.08446668833494186,0.0010000000474974513
0.979518473148346,0.995224118232727,0.07155103981494904,0.9787499904632568,0.992305338382721,0.08216580748558044,0.0010000000474974513
0.9813946485519409,0.994831919670105,0.07313517481088638,0.9781249761581421,0.9923234581947327,0.08314115554094315,0.0010000000474974513
0.9793621301651001,0.9953095316886902,0.07014601677656174,0.9787499904632568,0.9923608303070068,0.08194617927074432,0.0010000000474974513
