accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.8983739614486694,0.9611334800720215,0.26387688517570496,0.9431250095367432,0.9817922115325928,0.16800707578659058,0.0010000000474974513
0.9388680458068848,0.9807624816894531,0.1702401489019394,0.949999988079071,0.9862586259841919,0.14400261640548706,0.0010000000474974513
0.9455909729003906,0.9840174913406372,0.15287530422210693,0.9606249928474426,0.9884397983551025,0.1292427033185959,0.0010000000474974513
0.9555972218513489,0.9866922497749329,0.13701416552066803,0.9637500047683716,0.9894648194313049,0.12172282487154007,0.0010000000474974513
0.9576297402381897,0.9886099100112915,0.12715350091457367,0.965624988079071,0.9910960793495178,0.11021647602319717,0.0010000000474974513
0.9610694050788879,0.9897077679634094,0.11750511825084686,0.965624988079071,0.9912413358688354,0.10699180513620377,0.0010000000474974513
0.9640400409698486,0.9896925091743469,0.1163364127278328,0.96875,0.9917195439338684,0.10191872715950012,0.0010000000474974513
0.9632582664489746,0.9912402629852295,0.10747858881950378,0.9700000286102295,0.9918789267539978,0.09860270470380783,0.0010000000474974513
0.9674796462059021,0.991233766078949,0.10365495830774307,0.9700000286102295,0.9924226403236389,0.09652069956064224,0.0010000000474974513
0.9679487347602844,0.9911683201789856,0.10448900610208511,0.971875011920929,0.9929351210594177,0.09131643921136856,0.0010000000474974513
0.9693558216094971,0.9925724267959595,0.09602393209934235,0.9737499952316284,0.9929367303848267,0.08571178466081619,0.0010000000474974513
0.9704502820968628,0.9930828213691711,0.09195057302713394,0.9725000262260437,0.9924077987670898,0.08661562949419022,0.0010000000474974513
0.9706066250801086,0.9927612543106079,0.09145935624837875,0.971875011920929,0.992039144039154,0.0887623280286789,0.0010000000474974513
0.9715447425842285,0.993016242980957,0.0895526185631752,0.9756249785423279,0.9928421974182129,0.08479365706443787,0.0010000000474974513
0.9727954864501953,0.9929744601249695,0.08983787894248962,0.9750000238418579,0.9926071166992188,0.08298731595277786,0.0010000000474974513
0.973108172416687,0.9938100576400757,0.08459415286779404,0.9768750071525574,0.9928681254386902,0.08038698136806488,0.0010000000474974513
0.9752970337867737,0.9931069612503052,0.08469582349061966,0.9725000262260437,0.9923234581947327,0.0853307917714119,0.0010000000474974513
0.9759224653244019,0.9937752485275269,0.08027738332748413,0.9768750071525574,0.9928399324417114,0.08163069933652878,0.0010000000474974513
0.9756097793579102,0.9931672215461731,0.08253404498100281,0.9750000238418579,0.9927492141723633,0.0824456438422203,0.0010000000474974513
0.9785803556442261,0.9946092367172241,0.07468495517969131,0.9768750071525574,0.9932757616043091,0.0779237449169159,0.0010000000474974513
