accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.8739837408065796,0.9450674653053284,0.33499714732170105,0.9512500166893005,0.9863952994346619,0.1479235142469406,0.0010000000474974513
0.952626645565033,0.9864932894706726,0.14275622367858887,0.9674999713897705,0.9912358522415161,0.10754326730966568,0.0010000000474974513
0.9627892374992371,0.9896590113639832,0.11958836764097214,0.9674999713897705,0.9921725988388062,0.09976024925708771,0.0010000000474974513
0.9648217558860779,0.9912373423576355,0.1090761050581932,0.9693750143051147,0.9920608401298523,0.09891126304864883,0.0010000000474974513
0.9698249101638794,0.9924564957618713,0.09998205304145813,0.9706249833106995,0.9919383525848389,0.09599698334932327,0.0010000000474974513
0.9706066250801086,0.9924677014350891,0.09467177093029022,0.9712499976158142,0.9927929043769836,0.08947920799255371,0.0010000000474974513
0.9717010855674744,0.9930719137191772,0.09180472791194916,0.9725000262260437,0.9930233955383301,0.08708266168832779,0.0010000000474974513
0.974984347820282,0.9934722185134888,0.08854081481695175,0.9737499952316284,0.9934976100921631,0.08192475140094757,0.0010000000474974513
0.975766122341156,0.9940674304962158,0.0813622996211052,0.9781249761581421,0.9936023950576782,0.07900598645210266,0.0010000000474974513
0.9784240126609802,0.9944325089454651,0.07812663912773132,0.9762499928474426,0.9939351081848145,0.0774252638220787,0.0010000000474974513
0.9770168662071228,0.9944868683815002,0.07801087200641632,0.9768750071525574,0.9945022463798523,0.07668252289295197,0.0010000000474974513
0.975766122341156,0.9937502145767212,0.08332767337560654,0.9781249761581421,0.9942078590393066,0.07352187484502792,0.0010000000474974513
0.9785803556442261,0.9949286580085754,0.07197241485118866,0.9787499904632568,0.9934874773025513,0.07343307882547379,0.0010000000474974513
0.9799875020980835,0.9942053556442261,0.07276260107755661,0.9800000190734863,0.9935374855995178,0.07255452126264572,0.0010000000474974513
0.9810819029808044,0.9949951767921448,0.06893302500247955,0.9800000190734863,0.9937180280685425,0.06888836622238159,0.0010000000474974513
0.982332706451416,0.9949735403060913,0.06822212040424347,0.9768750071525574,0.9939475655555725,0.06961815804243088,0.0010000000474974513
0.9831144213676453,0.9955059289932251,0.06635400652885437,0.9806249737739563,0.9935734868049622,0.07074345648288727,0.0010000000474974513
0.9807692170143127,0.9950622916221619,0.07038990408182144,0.9818750023841858,0.9936702251434326,0.0706036314368248,0.0010000000474974513
0.9828017354011536,0.994935154914856,0.06482331454753876,0.981249988079071,0.9939265847206116,0.06762191653251648,0.0010000000474974513
0.9801438450813293,0.9941427707672119,0.0701877549290657,0.9800000190734863,0.9936758279800415,0.06777195632457733,0.0010000000474974513
0.9831144213676453,0.9954537153244019,0.062369830906391144,0.9806249737739563,0.9935484528541565,0.07072173058986664,0.0010000000474974513
0.9832708239555359,0.995390772819519,0.06300630420446396,0.9775000214576721,0.9939054250717163,0.06727384775876999,0.0010000000474974513
0.9824890494346619,0.9952679872512817,0.06371967494487762,0.981249988079071,0.9938998818397522,0.06471393257379532,0.0010000000474974513
0.9832708239555359,0.9958513379096985,0.06048910692334175,0.9806249737739563,0.9938867092132568,0.06654740124940872,0.0010000000474974513
0.984208881855011,0.9964099526405334,0.0571957491338253,0.9800000190734863,0.9931336045265198,0.07027626782655716,0.0010000000474974513
0.9853033423423767,0.9956037998199463,0.05983944609761238,0.9818750023841858,0.9938280582427979,0.06746096163988113,0.0010000000474974513
0.9835835099220276,0.9959023594856262,0.06055301055312157,0.981249988079071,0.9943476319313049,0.06426529586315155,0.0010000000474974513
0.9835835099220276,0.9964838624000549,0.055460114032030106,0.981249988079071,0.9940118193626404,0.06632494181394577,0.0010000000474974513
0.9851469397544861,0.996787428855896,0.0553739108145237,0.9825000166893005,0.9934585690498352,0.06650479882955551,0.0010000000474974513
0.9854596853256226,0.9962262511253357,0.056257959455251694,0.9831249713897705,0.9941742420196533,0.0651460736989975,0.0010000000474974513
0.984208881855011,0.9958686828613281,0.05688579007983208,0.9837499856948853,0.9938343167304993,0.06593582779169083,0.0010000000474974513
0.984208881855011,0.9962746500968933,0.05595692992210388,0.9806249737739563,0.9942789673805237,0.06770095974206924,0.0010000000474974513
0.987023115158081,0.9965142011642456,0.05104876682162285,0.9831249713897705,0.9942336082458496,0.06519819051027298,0.0005000000237487257
0.9853033423423767,0.9963844418525696,0.0527818538248539,0.9831249713897705,0.9942108988761902,0.06434869021177292,0.0005000000237487257
0.9859287142753601,0.996377170085907,0.05062509700655937,0.984375,0.9941297173500061,0.06524858623743057,0.0005000000237487257
0.9865540862083435,0.9969252943992615,0.05064021050930023,0.9825000166893005,0.9938944578170776,0.06807773560285568,0.0005000000237487257
0.9857723712921143,0.99666827917099,0.051645778119564056,0.9831249713897705,0.9941171407699585,0.06648113578557968,0.0005000000237487257
